avg_press    volume
6705.260183056394 45251.165
nan 46017.36200000001
nan 46792.157999999996
5105.926670867124 47575.604000000014
nan 48367.74500000002
3909.3660779959714 49168.63199999999
nan 49978.310000000005
3279.7352836102723 50796.829000000005
3038.922431169436 51624.236000000004
3025.2909872293553 52460.57999999999
3118.364707894008 53305.908000000025
2664.0401613607755 54160.26899999998
2763.06341282855 55023.70999999999
2661.4626222255793 55896.278999999995
3250.024302995972 56778.02500000001
3226.0279790810673 57668.994999999995
2665.665830730111 59478.800999999985
2544.5583697306142 60397.731999999996
2308.5253662197883 61326.07999999999
1911.7238323489426 62263.892
1307.0778560040787 63211.216999999975
380.544549856368 64168.101999999984
-562.7995988411622 65134.59499999999
-1763.7817459881671 66110.745
-2721.202956671702 67096.59999999999
-3788.313890722558 68092.206
-4763.935669700402 69097.613
-5647.301484806142 70112.86899999998
-6649.963700604229 71138.02099999998
-7719.164597117321 72173.11699999998
-8834.632267698893 73218.206
-9837.162877895265 74273.33499999999
-10788.904784604732 75338.552
-11807.671084969788 76413.90599999999
-12764.198456570997 77499.44500000004
-13651.40819297583 78595.215
-14504.81892472306 79701.26600000003
-15300.331876636455 80817.64599999998
-16062.592812311179 81944.402
-16827.367196248742 83081.58199999997
-17629.58378789023 84229.23500000002
-18483.14295015106 85387.40800000002
-19359.689747608256 86556.15
-20270.785038141992 87735.50799999999
-21179.324055010067 88925.53000000001
-22108.176383559916 90126.26499999997
-23034.734960976835 91337.76000000001
-23964.78568215005 92560.064
-24873.21845178751 93793.224
-25797.332815332327 95037.28900000003
-26699.753485146022 96292.30499999996
-27603.6014224572 97558.323
-28480.514663016114 98835.38800000002
-29354.607637713998 100123.55000000002
-30216.209044058407 101422.86000000003
-31068.85791414904 102733.36000000003
-31906.742563947635 104055.1
-32735.579223439076 105388.12000000002
-33554.557838997986 106732.48999999999
-34353.84615747734 108088.23999999999
-35146.89357364049 109455.41999999998
-35924.25785775428 110834.08000000002
-36683.58311153072 112224.27
-37430.921019889225 113626.03000000001
-38131.49275012588 115039.41999999998
-38697.18631545821 116464.48999999999
-39178.35419612286 117901.27
-39810.44611442598 119349.82000000005
-40495.44738330816 120810.18999999997
-41196.31126888218 122282.41999999995
-41894.3666516868 123766.57000000005
-42579.52249219536 125262.66999999995
-43261.117522784494 126770.79000000002
-43926.54080299597 128290.95999999998
-44584.97050641993 129823.23
-45231.12374458711 131367.65999999997
-45864.536357250756 132924.29
-46489.13158446627 134493.15999999997
-47105.10066339376 136074.33000000002
-47707.91383308157 137667.85000000003
-48300.492180261834 139273.76
-48884.73930387713 140892.10999999993
-49463.219058786504 142522.94999999998
-50025.42939325277 144166.32000000004
-50581.04803801611 145822.28
-51127.8034444864 147490.87000000005
-51664.236816213495 149172.14000000007
-52192.405663141995 150866.14000000007
-52710.865757301115 152572.91999999998
-53219.927449773415 154292.52
-53719.74240445619 156024.99
-54212.182967774424 157770.39000000007
-54695.54912751763 159528.75
-55169.08283799094 161300.12999999995
-55634.80293554884 163084.57
-56095.229822885194 164882.12999999995
-56544.84240609265 166692.84
-56984.66940533736 168516.77
-57419.260713494456 170353.95
-57844.47132275932 172204.43
-58260.76885939074 174068.27
-58669.30106998993 175945.50999999995
-59061.43377429507 177836.18999999997
-59446.93111492951 179740.37000000005
-59827.62734038268 181658.10000000006
-60197.2681951158 183589.41999999995
-60561.68720782981 185534.37999999995
-60917.378538267876 187493.02999999994
-61274.75924181773 189465.41
-61627.341012084595 191451.58000000005
-61975.729271273914 193451.58000000005
-62317.75962072005 195465.46
-62655.87924383183 197493.27000000002
-62990.07643592649 199535.06000000003
-63316.912840256795 201590.87000000005
-63641.23430375126 203660.75
-63953.86429733132 205744.75999999995
-64264.886489425975 207842.93
-64570.36171059919 209955.31999999995
-64869.53949005539 212081.97000000012
-65165.27544725579 214222.93999999997
-65464.38699622356 216378.25999999995
-65735.56110196374 218548.0
-66015.83143429004 220732.18999999997
-66289.50758282981 222930.87999999995
-66566.2628436556 225144.12999999995
-66818.09693076536 227371.97999999998
-67084.09402693858 229614.47000000012
-67333.66814967271 231871.66999999995
-67588.58610196374 234143.60000000003
-67822.726336858 236430.33000000005
-68062.41452668681 238731.89999999997
-68299.81847532728 241048.3599999999
-68530.40357854984 243379.7599999999
-68757.00024345418 245726.1400000001
-68980.0969793555 248087.54999999993
