avg_press    volume
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan 45433.147
92873.72900974756 46978.25399999999
nan nan
59676.85840047456 50172.77000000001
nan 51822.94699999999
36776.86524843789 53508.915999999976
30032.392402649337 55231.06099999999
22745.435262868563 56989.76500000001
17970.813696325917 58785.412999999964
14347.128857821088 60618.38800000001
11041.896866808298 62489.074999999975
8844.039020139931 64397.85799999999
6916.434656060985 66345.12
5515.714808972757 68331.246
4322.7406862068965 70356.61899999998
3421.7851375906025 72421.62399999998
2804.4423215496126 74526.64399999999
2196.6018549787555 76672.06499999997
1720.7229682114473 78858.26800000001
1341.1539856090476 81085.63999999998
1169.1851928961812 83354.56299999998
816.7236666073085 85665.421
714.0459112336582 88018.599
466.511664152926 90414.481
376.4181778814892 92853.44999999998
288.31840695691824 95335.89100000003
267.320503961535 97862.18800000002
228.9193864043728 100432.71999999999
163.42208613993503 103047.87999999998
106.45758896533282 105708.05000000002
131.2989518997621 108413.61000000003
96.78874191877432 111164.93999999997
68.68815489445028 113962.43999999996
22.826080716585313 116806.47999999998
-6.263629078729884 119697.43999999996
-29.52835390782859 122635.71999999999
-47.443740659053624 125621.68999999996
-138.34968113357047 131738.26
-205.26687943353073 134869.62000000005
-274.70965931062943 138050.22
-263.5427026411072 141280.42999999996
-362.1418206592904 144560.64000000007
-544.2370575972737 147891.23
-876.4919341951525 151272.59000000003
-1398.1027456621687 154705.10000000003
-2040.8760747626186 158189.14999999997
-2661.694918115942 161725.12000000005
-3376.784386031984 165313.39000000007
-4102.929319665167 168954.35000000003
-4832.563292803598 172648.37999999995
-5559.212134882559 176395.87000000005
-6274.960578460769 180197.2
-6983.568330959521 184052.74000000005
-7674.520906521739 187962.89999999997
-8342.721580109945 191928.05
-8996.198146851573 195948.58000000002
-9655.169953273362 200024.85999999993
-10322.624124337832 204157.29000000004
-10996.60251274363 208346.24000000005
