avg_press    volume
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan 38898.536
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan 43922.29600000002
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan 53508.916
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan 65366.65500000003
nan 66345.12
nan 67333.30099999999
nan nan
nan 69339.002
nan 70356.61899999999
nan 71384.14300000001
nan nan
nan 73469.108
nan 74526.64399999999
38591.9157438989 75594.28099999999
34856.425137084596 76672.06499999997
32214.01974068479 77760.045
nan nan
26910.165827764606 79966.784
24483.72190861027 81085.63999999998
22893.70661858006 82214.883
21005.55581640192 83354.563
19264.64478741347 84504.72600000001
17687.044376384692 85665.42099999999
16363.05519952165 86836.696
15020.788506545821 88018.599
13914.547902076778 89211.178
12814.33473275428 90414.48099999999
11867.390721563444 91628.55600000003
nan nan
10184.031870694864 94089.21300000002
9501.334014424167 95335.89100000002
nan nan
8187.822191680302 97862.18800000001
7566.461785498489 99141.902
nan 100432.72
6568.044322794118 101734.69999999997
6055.767913859516 103047.87999999998
5688.541483182276 104372.32000000004
5288.331591842901 105708.05000000002
4904.99373531781 107055.12999999999
4595.008524546828 108413.61000000006
4288.919587059416 109783.53000000001
nan 111164.93999999996
3709.110559748269 112557.89999999997
3462.8551622404025 113962.43999999996
3229.9774365684793 115378.62000000002
3012.224472683787 116806.48
2810.074558993077 118246.07000000005
2618.6944992259287 119697.43999999996
2449.560350358716 121160.63999999996
2295.580914595343 122635.71999999999
2140.96398923716 124122.71999999999
2008.5833269200755 125621.68999999996
1862.2572515166771 127132.67999999995
1620.4987666142229 130190.91999999997
1532.6252021714502 131738.26
1410.8599508370044 133297.81000000003
1310.0074945022027 134869.62000000005
1228.6305202599797 136453.74
1141.8133596741188 138050.22
1060.5624638163624 139659.10000000003
977.0648032090256 141280.42999999996
900.8811299379154 142914.26
834.3102134676224 144560.64000000007
665.330446485303 146219.61
543.2386309036934 147891.23
309.3971317729159 149575.54
32.85995039980765 151272.59
-274.3443223012346 152982.43
nan 154705.10000000003
-959.8800544998628 156440.66
-1314.1350211769889 158189.14999999997
-1668.1576994575203 159950.62000000005
-2027.4305792195369 161725.12000000005
-2396.835300553877 163512.68999999997
-2769.5456080050344 165313.39000000007
-3135.5781197608558 167127.25999999995
-3523.922906621349 168954.35000000003
-3909.331230799373 170794.71
-4289.533618454179 172648.37999999995
-4668.6059538955315 174515.41999999998
-5049.4883675267465 176395.87000000005
-5431.821632502518 178289.77999999994
-5803.433104833836 180197.20000000004
-6171.460783496979 182118.16999999995
-6539.275729515419 184052.74000000002
-6898.687025721823 186000.97000000003
-7250.363992908828 187962.89999999997
-7611.382306432527 189938.58000000005
-7964.431648816716 191928.05
-8308.025178587613 193931.37000000005
-8657.582633014474 195948.58000000005
-9004.696501586102 197979.72000000006
-9348.3132885966 200024.8599999999
-9700.527747036882 202084.02999999997
-10046.419405059785 204157.29
-10394.594394484167 206244.66999999995
-10739.604508256765 208346.24000000002
-11086.482814096917 210462.04
-11434.961250125882 212592.1099999999
-11785.528870736312 214736.5
-12133.123448584014 216895.26999999996
-12478.417741976087 219068.46
-12825.306091126495 221256.1099999999
