avg_press    volume
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan 38034.753
nan nan
nan nan
nan nan
nan 40814.17899999999
nan 41529.574
nan nan
nan 42985.344999999994
967579.7571714502 43725.817
nan nan
808125.4128524674 45232.17500000001
736162.6150553877 45998.155999999995
672257.2492270896 46772.737
610328.2976963746 47555.96499999998
558524.8997029205 48347.888999999996
nan 49148.555000000015
462479.40779330314 49958.013
421816.2389602216 50776.31000000001
383511.4990130916 51603.493999999984
349122.26185297075 52439.61300000001
319228.86908736156 53284.71600000001
288392.4196374623 54138.84999999999
263532.70098061435 55002.062999999995
240326.92233635447 55874.40300000002
217354.43175352467 56755.917999999976
196036.9949232125 57646.657
178548.68240684792 58546.66599999997
161628.59877517624 59455.994999999995
nan 60374.691
133603.762286002 61302.80299999998
120154.86798716012 62240.376999999986
108412.86706445116 63187.462999999996
99345.75827593153 64144.108
88132.8842861279 65110.35999999999
79155.41764942095 66086.26800000001
71863.16985057906 67071.87800000001
65153.89429305136 68067.24
58650.171729481364 69072.40099999998
53809.70365168681 70087.409
48168.77785712487 71112.31200000002
43014.90595845922 72147.159
38151.5535054129 73191.99600000001
34694.81563935045 74246.87300000002
31445.839149043302 75311.838
28635.75925742699 76386.93700000002
26068.90513796576 77472.21900000001
23212.85584881672 78567.733
21002.05588003525 79673.526
18408.122484390733 80789.64599999998
16568.73219712991 81916.142
14874.777615684792 83053.06000000003
13307.240326158106 84200.44999999998
12372.473300352467 85358.35899999997
10979.159419498992 86526.83499999999
9829.024284138974 87705.92599999999
8772.03741403575 88895.68100000003
7851.178354632427 90096.14699999997
7001.87155608006 91307.37199999999
6226.295980362539 92529.40400000002
5572.195149723061 93762.291
4989.527816276435 95006.08199999997
4455.387843277945 96260.823
4014.6098911127897 97526.564
3609.140205475831 98803.35199999997
3292.541454229607 100091.23999999999
3020.5156501510573 101390.26000000001
2780.239896437563 102700.48
2591.4140592900303 104021.93999999997
2405.0341927240684 105354.67999999995
2222.9745651120347 106698.76000000001
2038.8890720279455 108054.21999999999
1872.7279406105238 109421.12000000002
1694.8840193592648 110799.48999999999
1533.3484005438065 112189.38999999994
1397.8035407703926 113590.87000000002
1270.85114687072 115003.95999999998
1162.8353848628776 116428.73
1072.1434051246224 117865.21999999999
1005.2775757805135 119313.48
943.5329214811557 120773.55000000002
911.8453915320745 122245.48
893.1080011856244 123729.33000000005
940.9810870026812 125225.13999999994
1028.3344424439829 126732.94999999998
1078.9914661190835 128252.81000000003
1080.5909099073515 129784.79000000002
1056.2254492026689 131328.90999999997
1044.8679599131294 132885.23
1028.98094268322 134453.80000000002
1007.5066166190836 136034.65999999997
994.4213900649547 137627.87000000005
984.0581092166414 139233.46
970.6247328830565 140851.5
966.6514764684039 142482.02
967.7151604699143 144125.08000000002
987.0484985939074 147449.0
1026.2300674030714 149129.94999999998
1018.6292269889224 150823.62999999995
426.00756480062626 152530.09
-585.5702155237664 154249.37000000005
-1641.8264410372608 155981.52
-2700.842624219537 157726.59
-3739.233212751762 159484.62000000005
-4763.090421236153 161255.66999999998
-5765.000421299093 163039.79
-6744.084628776435 164837.00999999995
-7705.238042082075 166647.39999999997
-8634.706814803625 168470.99000000005
-9555.808749748237 170307.84
-10447.304032817221 172157.99000000005
-11319.732715760323 174021.49000000005
-12177.841966515609 175898.39000000007
-13016.123856243707 177788.74000000005
-13833.927114425982 179692.58000000005
-14633.64394259819 181609.97000000006
-15418.172024420948 183540.95
-16183.517074647532 185485.56000000003
-16933.79827102215 187443.87000000005
-17666.997195871096 189415.91
-18385.3962994713 191401.72999999998
-19088.66109264854 193401.37999999995
-19779.243119209466 195414.91999999995
-20453.02568227593 197442.37999999995
-21117.09468290534 199483.81000000003
-21765.5039765861 201539.27000000002
-22402.932790156094 203608.8
-23028.499916163142 205692.45
-23642.132551988925 207790.27000000002
-24241.813563821754 209902.29999999993
-24835.825187059418 212028.58999999997
-25417.429500881168 214169.20000000007
-25992.639763846924 216324.16000000003
-26550.398928751256 218493.52999999988
-27104.06152379154 220677.3599999999
-27645.899641993954 222875.68999999997
-28180.34092472306 225088.56999999995
-28703.195826913394 227316.04999999993
-29220.370933157097 229558.18000000005
-29723.119938192347 231815.00999999995
-30221.395432401812 234086.56999999995
-30702.05635133434 236372.93000000005
-31188.48778789023 238674.12999999995
-31656.25458685801 240990.21
-32114.690486404834 243321.22999999998
-32574.242101460222 245667.22999999998
-33023.25181042296 248028.27000000002
-33461.07363129406 250404.37999999995
-33895.32136178248 252795.62000000005
-34320.169654707955 255202.04
-34743.00684302618 257623.66999999995
-35153.67318240181 260060.58000000005
-35564.16467031722 262512.81
-35965.01661367069 264980.41000000003
-36360.62345883686 267463.42
-36752.014141238666 269961.8900000001
-37135.000761958705 272475.87999999995
-37513.98516628902 275005.43000000005
-37886.136849823764 277550.58
-38254.15546437563 280111.3900000001
-38612.022664526696 282687.89999999997
-38968.931056898284 285280.16000000003
-39318.37419373111 287888.21999999986
-39658.32479859014 290512.12999999995
-39996.599414149045 293151.93000000005
-40328.54201132931 295807.68000000005
-40655.26591465257 298479.41000000003
-40973.38152303625 301167.19000000006
-41288.27693819235 303871.05999999994
-41596.33489274925 306591.04999999993
-41900.270650050355 309327.2400000001
-42198.562383937555 312079.65
-42493.760856495464 314848.33999999997
-42781.69851170695 317633.36
-43063.353405715 320434.7599999999
-43340.53499748238 323252.58
-43615.47145417926 326086.87000000005
-43884.031344536765 328937.68
-44147.95798867069 331805.04999999993
-44407.278393882174 334689.04
-44662.824841641486 337589.70000000007
-44911.11376850453 340507.05999999994
-45156.91475 343441.19000000006
-45398.71776057402 346392.12000000005
-45634.110044310175 349359.91000000003
-45866.309088116825 352344.5999999999
-46094.63306570997 355346.2400000001
-46319.87737978348 358364.87999999995
-46538.2113596425 361400.57
-46753.219883811675 364453.35
-46964.78422998489 367523.28000000014
-47175.78808232628 370610.4
-47376.259457578046 373714.75
-47575.58841024673 376836.4
-47772.4404331571 379975.37999999995
nan nan
