avg_press    volume
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan 30109.858
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan 37629.802999999985
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan 47085.91499999999
nan nan
nan nan
nan 49472.251
nan 50285.253000000004
nan 51107.114
nan 51937.881
nan 52777.60300000001
nan nan
59713.234816826414 54484.102000000006
53429.610402315484 55350.97600000002
47718.38163084229 56226.995
nan nan
nan nan
34920.4531712072 58910.41399999999
31135.22816470882 59823.49899999998
nan nan
25608.66990052487 61677.87899999999
23116.877637090725 62619.26800000001
nan nan
nan nan
16699.721915271184 65500.81099999999
14953.046556610847 66480.61
13283.751297425644 67470.132
12112.152201674582 68469.42400000001
10778.752718645337 69478.53500000003
9570.6541868033 70497.512
8812.419298525369 71526.404
7960.259569432642 72565.25899999999
7164.7640918520365 73614.12299999999
6659.164614771307 74673.04700000002
6090.780670657336 75742.07599999999
5549.070741739564 76821.26099999998
5189.065594751312 77910.648
4812.75773251687 79010.285
4489.755618695326 80120.22099999999
4226.764260309923 81240.50300000003
3912.61449107946 82371.17999999996
3640.3937477630593 83512.29900000004
3360.107150662335 84663.909
3133.700634707646 85826.05700000002
2999.344473981505 86998.79199999999
2826.273943364159 88182.162
2507.6624035791056 90580.99600000004
nan nan
2191.132146904048 93022.94399999999
2086.8200871657086 94260.20599999999
1971.210976935766 95508.38999999996
1733.7373468690653 96767.54499999998
1616.2509723663168 98037.71799999998
1121.8628908147928 99318.95800000001
530.249205268783 100611.31000000003
-135.6193069878247 101914.83000000002
-862.3865068957521 103229.56000000003
-1632.3965091877033 104555.54000000002
-2237.296372711822 105892.83000000002
-2947.2546170164915 107241.47999999998
-3696.85653818091 108601.53000000001
-4424.207654636341 109973.03000000001
-5139.707303349162 111356.03000000001
-5852.784757871064 112750.57000000007
-6527.8706288355825 114156.70999999999
-7198.674395826042 115574.5
-7890.500563868066 117003.96999999999
-8548.207829385306 118445.17999999993
-9163.57552013993 119898.17999999993
-9793.497726236881 121363.01
-10402.737757246377 122839.71999999999
-10997.104750849576 124328.37000000005
-11574.914008745627 125828.99
-12158.160507746128 127341.63999999997
-12733.167896551726 128866.36000000003
-13327.93533958021 130403.20999999999
-13916.623571964017 131952.22999999998
-14518.900037731133 133513.46
-15128.014145427287 135086.97
-15746.641716891554 136672.78
-16363.557869815093 138270.95999999996
-16982.00765992004 139881.55000000005
-17604.063592453775 141504.60000000003
-18219.197880809596 143140.15999999997
-18814.626988505748 144788.27
-19431.602513493253 146448.98
-20020.733430284858 148122.34000000003
-20611.576793051732 149808.39999999997
-21194.484409545224 151507.20999999996
-21767.083638430784 153218.81000000003
-22331.33191904048 154943.25
-22897.276550724637 156680.59000000003
-23444.644064467768 158430.85999999993
-23986.38148387903 160194.12000000005
-24515.49613768116 161970.41999999998
-25042.61731959021 163759.79000000004
-25558.898185407295 165562.3
-26061.874326086956 167377.99000000005
-26556.709742628682 169206.89999999997
-27040.011962018994 171049.09000000003
-27511.379815296175 172904.60000000003
-27959.709211894053 174773.48
-28386.531187406297 176655.77
-28785.434057735565 178551.54000000004
-29180.129561469264 180460.81999999998
-29578.141883808097 182383.65999999997
-29986.874399550226 184320.10999999993
-30416.372722819295 186270.2200000001
-30830.512332083956 188234.04000000004
-31249.11017766117 190211.60999999993
-31665.67974731317 192202.99000000002
-32081.790156171908 194208.20999999996
-32481.30280979755 196227.33999999997
-32879.294808547864 198260.41000000003
-33274.10984457771 200307.47000000006
-33660.58889680159 202368.58000000002
-34042.13186203449 204443.7799999999
-34412.297881529616 206533.10999999996
-34777.71854436391 208636.62999999995
-35132.563934532736 210754.39000000013
-35488.51971957011 212886.43000000005
-35836.81712371906 215032.7999999999
-36175.89217995501 217193.5499999999
-36509.540710572364 219368.7200000001
-36835.93045163709 221558.37000000005
-37159.894951262184 223762.54000000004
-37475.52091227194 225981.29000000004
-37785.80583504124 228214.64999999997
-38089.72622569358 230462.68000000005
-38383.645916770816 232725.41999999995
-38678.70925893527 235002.91999999995
-38965.745846538375 237295.24000000008
-39247.300932516875 239602.41000000003
-39521.300048237936 241924.49000000008
-39789.90997350662 244261.52
-40057.42689727568 246613.56000000003
-40316.241590352416 248980.64999999997
-40569.42932091977 251362.83000000005
-40809.88860584853 253760.16999999995
-41060.74326218446 256172.68999999997
-41299.66591627093 258600.45999999996
-41532.38692626844 261043.52
-41757.833795051236 263501.92
-41990.24637890528 265975.70999999996
-42203.93692726818 268464.93000000005
-42408.25614221444 270969.62999999995
-42622.97928267933 273489.85999999987
-42825.44820644838 276025.6699999999
-43027.18885253687 278577.10999999987
-43227.83813696575 281144.2199999999
-43415.67311172207 283727.05999999994
-43601.06659385153 286325.66000000003
-43789.23017370658 288940.0800000001
-43970.49074456385 291570.37000000005
-44145.18132741815 294216.5800000001
-44312.26897450637 296878.75
-44484.04691177206 299556.9199999999
-44647.49516570857 302251.16000000003
-44813.74001274681 304961.5
-44968.87209922519 307688.0
-45122.60951262184 310430.70000000007
-45277.934594351405 313189.6500000001
-45425.3509067733 315964.9000000001
-45577.18933141714 318756.4900000001
-45721.16018870283 321564.48
-45864.163820294925 324388.91000000003
