avg_press    volume
nan 40389.71499999999
nan 41100.15899999999
nan 41818.885999999984
1833.8012794972958 42545.943
nan 43281.37900000001
929.3574127208778 44025.241
174.6059552498594 44777.57799999999
-265.4601633880442 45538.43699999999
nan 46307.86699999999
-677.7916477982209 47085.915
-704.093437866892 47872.630000000005
-565.7913889083768 48668.059
-503.2392032729696 49472.25100000001
-367.14486915810744 50285.25300000002
-239.17948895586355 51107.114000000016
-178.67014432592785 51937.881000000016
-8.353598297596927 52777.603
53.14008998304683 53626.32700000002
100.21302952910624 54484.101999999984
151.1049401422042 55350.976000000024
200.44388874934384 56226.99500000001
248.15521367140985 57112.20999999999
287.73437128166637 58006.665999999976
313.5586410009961 58910.414
351.3203734151527 59823.49899999999
426.7740526923941 60745.97199999998
461.35930730295945 61677.878999999986
494.10590519871477 62619.268000000004
527.6694203727208 63570.18799999999
556.8462394721928 64530.685999999994
590.1969122513907 65500.810999999994
616.6142831648654 66480.61
648.6419878812615 67470.132
645.1102106664238 68469.424
690.3153893027946 69478.53500000002
705.1397015394977 70497.512
nan 71526.404
723.4163024649031 72565.25899999999
nan 73614.12300000002
742.5296297687622 74673.047
753.1899785489236 75742.07600000002
nan nan
761.252368949501 77910.64800000002
775.9789702697256 79010.285
801.8857134923176 80120.221
793.2214038425592 81240.50300000001
795.8711694424541 82371.18
812.9844424343919 83512.29900000003
804.6963110210609 84663.909
826.946438450195 85826.05700000002
823.218312294606 86998.792
820.3830295074704 88182.162
828.8320583630841 90580.99600000003
818.5569118199334 91796.55700000002
803.8849763797285 93022.94399999997
769.4504642187663 94260.206
753.5002692064866 95508.38999999997
642.5010484012181 96767.54499999998
574.1365366956521 98037.71799999995
170.7979125142598 99318.95800000004
-387.1688940181946 100611.31000000003
-1020.080982376133 101914.83000000002
-1685.3180368240182 103229.56000000003
-2374.885387301108 104555.54000000002
-2997.9649471299094 105892.83000000002
-3644.3513027567974 107241.48
-4258.762424408358 108601.53000000001
-4901.782489929506 109973.03000000001
-5562.595852391742 111356.03000000001
-6254.205360901308 112750.57000000005
-6928.094049962236 114156.70999999998
-7576.6249744335355 115574.5
nan 117003.96999999999
-8853.057316540786 118445.17999999995
-9478.069407389225 119898.17999999995
nan 121363.00999999997
-10695.842625679757 122839.71999999999
-11299.745210045316 124328.37000000005
-11891.103316968782 125828.98999999999
-12484.624763343405 127341.63999999994
-13082.963059919437 128866.36000000006
-13671.797418806646 130403.20999999998
-14266.853646148036 131952.23
-14866.62091704431 133513.46
-15468.91817799597 135086.97
-16063.548205312185 136672.78
-16670.77858522155 138270.96
-17270.14083182276 139881.55000000002
-17869.587880790532 141504.60000000003
-18473.64283509567 143140.15999999997
-19070.491174848943 144788.27
-19659.196151057404 146448.98
-20247.24019373112 148122.34000000003
-20823.111163961814 149808.39999999997
-21403.189769008055 151507.21
-21965.831531092652 153218.81000000003
-22524.965040407853 154943.25
-23073.805388721048 156680.59
-23613.142780337363 158430.85999999993
-24150.207446878147 160194.12000000005
-24681.46431256294 161970.41999999998
-25196.076425855994 163759.79
