avg_press    volume
178246.52357142855 27483.102999999996
nan nan
nan 28590.508000000005
nan 29155.195000000003
106929.82195745215 29727.267999999996
93328.44664992447 30306.77600000001
81832.58630966768 30893.766999999996
70475.3393916163 31488.288999999993
62585.274672960724 32090.38900000001
53509.294757774966 32700.116999999984
47473.99339514099 33317.518999999986
40275.561030833145 33942.643999999986
36024.935993202416 34575.539
30808.28167157603 35216.25300000001
26343.826098439073 35864.83400000002
23660.39348288016 36521.33000000001
20094.442854607252 37185.789
nan 37858.25800000001
14605.039226460221 38538.786
12431.745109516618 39227.42099999999
10655.670264677743 39924.211
7863.6828282854985 40629.202999999994
7048.723608421451 41342.446
5411.727815458208 42063.988000000005
4423.099877316213 42793.87699999999
4221.911370745217 43532.161
3248.079523703424 44278.886999999995
2146.5118430450652 45034.104000000014
1569.7191075014225 45797.85899999998
931.6407660142737 46570.20200000001
587.6024076732439 47351.179
182.77965708085725 48140.83900000001
147.19288559297962 48939.22999999999
76.02750531186267 49746.40000000001
-286.0388928563355 50562.39599999998
-537.6493208017253 51387.267
-244.00230800860774 52221.060999999994
-657.2346287986383 53063.82499999998
-682.2965211039677 53915.60899999998
-805.9331550666453 54776.45900000003
-958.1310765134618 55646.424
-858.1473955139879 56525.550999999985
-742.3327765817875 57413.89000000001
-515.5728859961242 58311.48699999999
-445.01803219343003 59218.39100000003
-671.6587816848804 60134.648999999976
-615.9188664141308 61060.310999999994
-671.5704559045456 61995.42299999998
-581.4397946498212 62940.03399999999
-566.4134725952391 63894.19200000002
-614.3712622548929 64857.94400000001
-636.1115472080164 65831.33900000002
-670.0625876124408 66814.42500000002
-679.5252781257665 67807.25
-685.5463124355313 68809.86199999998
-696.1573736984201 69822.30799999999
-730.6018853429229 70844.637
-712.3454549061757 71876.897
-698.2313593752505 72919.13599999998
-620.0293023734896 73971.40099999998
-627.5093915572049 75033.741
-569.1270702110837 76106.20400000001
-590.0838982094511 77188.83700000003
-529.517571366926 78281.68999999997
-539.6197922786027 79384.80899999998
-526.8941184086078 80498.24299999999
-552.0626339205237 81622.04000000001
-517.1835522626611 82756.24699999999
-512.7311139054368 83900.91299999997
-510.8415406712978 85056.08599999998
-467.4869426503034 86221.814
-405.5106109979028 87398.14400000001
-388.35206093905714 88585.12600000002
-534.5486625474346 89782.80600000003
-337.44125532487584 90991.23199999999
-386.3018781423311 92210.45399999998
-314.9367904738173 93440.51800000001
-320.2107793527553 94681.473
-307.978714056566 95933.36700000003
-291.70718589089216 97196.24799999998
-281.6791147003374 98470.16299999997
-281.5212109980148 99755.16100000001
-277.69879420052973 101051.29000000002
-264.28320286575 102358.6
-249.26894489571185 103677.12999999998
-255.4269869211793 105006.93999999997
-239.03194753569773 106348.07000000005
-234.8660946810763 107700.58000000002
-217.5842785520218 109064.5
-221.47236401150303 110439.88999999994
-194.0001096668906 111826.79000000002
-185.95336398578397 113225.25
-175.6377137300554 114635.33000000002
-172.29078206908068 116057.07000000005
-165.40184271346112 117490.51000000001
-156.6975016286483 118935.69999999998
-153.4633385280977 120392.69999999998
-151.59691734406456 121861.55000000002
-135.66823705142372 123342.30000000002
-140.8257802599597 124835.0
-137.3214349371257 126339.68999999997
-130.82598041173617 127856.41999999995
-127.29639549893001 129385.25
-124.71908272130034 130926.20999999998
-127.21217905870644 132479.35999999993
-123.23831688612813 134044.74
-125.65832222218728 135622.40999999997
-122.66218905434165 137212.40999999997
-126.18375689761687 138814.79
-132.78780974907212 140429.59000000003
-130.15380387294184 142056.87000000005
-129.9428444495898 143696.66999999998
-133.2852442038277 145349.04
-131.69770174214324 147014.03
-130.0835670797625 148691.68999999997
-134.6760023630039 150382.06000000003
-136.30900484398163 152085.18999999997
-136.0156671659484 153801.14000000007
-140.25361370197697 155529.93999999997
-139.82465841299887 157271.66
-143.45593340779672 159026.32
-145.19991257751965 160793.99
-137.37715943677216 162574.71
-138.36492430226744 164368.52999999997
-138.29952376308458 166175.49000000005
-141.02866106763634 167995.64999999997
-142.59242151986055 169829.05
-145.14839911200403 171675.75
-142.3341809446379 173535.77999999997
-137.5526251593587 175409.20000000004
-144.65720279355375 179196.39000000007
-147.18115048719056 181110.25
-141.701263836896 183037.7
-158.54008781765526 184978.76999999996
-158.27343853443668 186933.52000000002
-156.31836156236687 188901.99000000002
-172.90161593784745 190884.23000000004
-192.0672527486994 192880.29
-245.02338502034436 194890.22000000006
-303.419587301596 196914.06000000003
-371.16125442407474 198951.85999999993
-465.78392550079303 201003.68
-584.0011820151038 203069.54999999996
-713.4319929481369 205149.52999999994
-847.9328561404833 207243.66000000003
-1025.2818645669688 209352.0
-1202.575107166415 211474.58999999997
-1383.969705962991 213611.47999999998
-1576.3288279582075 215762.71
-1790.5925846299094 217928.33999999997
-2006.534732980866 220108.41000000003
-2260.1138310926485 222302.97000000012
-2509.3408118328293 224512.06999999995
-2753.5153823514597 226735.75999999995
-2982.5978179506546 228974.08000000005
-3283.709348766364 231227.08999999997
-3530.363297708963 233494.81999999995
-3775.894449911883 235777.3399999999
-4016.1839418303125 238074.68000000005
-4269.155916188319 240386.89999999997
-4509.3903960347425 242714.04
-4792.070893592649 245056.14999999997
-5017.999419133937 247413.27000000002
-5272.186212323767 249785.47000000012
-5519.546677542799 252172.77999999988
-5773.47916323011 254575.25
-6027.505845040282 256992.93999999997
-6267.296124521652 259425.87999999995
-6499.819614211985 261874.12999999995
-6734.23946143001 264337.73
-6960.65575193857 266816.7400000001
-7191.369463721047 269311.20000000007
-7452.114153373615 271821.14999999997
-7699.372096412387 274346.66000000003
-7952.2324754028205 276887.75
-8226.279331092648 279444.4900000001
-8501.950335662137 282016.92
-8746.269175239173 284605.08999999997
-8996.449917963244 287209.04999999993
-9249.097480387714 289828.83999999997
-9517.82173481873 292464.52
-9785.905547784492 295116.12000000005
-10053.495828461731 297783.71
-10317.874566679257 300467.32
-10583.072003902318 303167.0
-10844.901563192345 305882.80999999994
-11104.252860523666 308614.79
-11362.516656470292 311362.9900000001
-11616.922589249747 314127.45000000007
-11872.479971550854 316908.23
-12120.457737789528 319705.37000000005
-12370.793278449144 322518.92
-12617.086873489425 325348.94000000006
-12860.47038154582 328195.45000000007
-13102.939507426989 331058.53000000014
-13340.273330563947 333938.20000000007
-13576.171549848943 336834.53000000014
-13809.392007301107 339747.54999999993
-14038.447623111782 342677.33
-14265.534433534742 345623.89
-14492.135338997985 348587.29999999993
-14713.504890609265 351567.5999999999
-14934.718047079557 354564.8399999999
-15150.636992698894 357579.07
-15365.247503776438 360610.33
-15577.933419939576 363658.67
-15784.283635574018 366724.14
-15994.75590093152 369806.79999999993
-16199.619104481371 372906.68
-16403.37645543807 376023.83
