avg_press    volume
nan nan
nan nan
nan nan
nan nan
nan 38213.76799999999
124814.81519637463 38898.536
nan nan
nan 40292.517
nan 41001.825000000004
77867.68408987916 41719.40899999999
69538.1093422709 42445.317
nan 43179.596
nan 43922.295999999995
47256.158172331314 44673.464
41128.20024811179 45433.147
36273.295964123856 46201.393999999986
31689.901086354483 46978.253999999986
27617.023272255487 47763.772999999994
23947.130854984895 48558.0
21438.060237789523 49360.983
18318.502687814704 50172.77000000001
16275.370329431016 50993.40899999999
13559.568501888218 51822.94700000001
11674.995626054122 52661.434
9683.795769486404 53508.91599999997
8306.420866230334 54365.44299999998
6846.275438670696 55231.060999999994
5901.643336253776 56105.81900000001
4895.979814551863 56989.76500000001
3897.5203045568987 57882.94700000002
3267.488457741692 58785.41299999997
2595.2890199899293 59697.20999999998
2031.3198759913141 60618.38800000001
1656.8789518423966 61548.99399999998
1250.3361277789425 62489.07499999998
907.5963110968466 63438.68000000003
664.9234017483661 64397.858
397.00685973948765 65366.65500000001
299.8223103333849 66345.12
188.28637427059857 67333.30099999999
53.43408312732729 68331.24600000001
-41.64234804472319 69339.00199999998
-102.86916740274421 70356.61899999998
-234.58837456177292 71384.14300000001
-330.7018878564226 72421.62399999998
-302.28872674832706 73469.108
-409.0847884960188 74526.64399999999
-323.2735024223331 75594.28099999999
-398.1012351208157 76672.06499999997
-386.5681632106206 77760.045
-383.69781930782693 78858.26800000001
-162.76814654087988 79966.784
-312.51182019892747 81085.63999999998
-204.0969955809694 82214.883
-253.88286425487763 83354.56299999998
-252.62740422016543 84504.72600000001
-249.12213052797208 85665.42099999999
-239.59931410079685 86836.696
-232.4516600419863 88018.59900000002
-252.84113482033362 89211.178
-263.3561293613212 90414.48099999999
-274.3529368136631 91628.55600000003
-273.6817458876254 92853.44999999995
-300.16531289665244 94089.21300000002
-291.2107393148936 95335.89100000002
-299.0770177751268 96593.534
-288.9491552451343 97862.18800000001
-285.189581726197 99141.90200000002
-278.6514581813093 100432.71999999999
-237.11012591465902 101734.69999999995
-250.7382213333179 103047.87999999999
-253.7761630755343 104372.32000000005
-244.46601366069726 105708.05000000005
-236.48179593060428 107055.12999999999
-225.42578703292762 108413.61000000004
-220.58956828109226 109783.53000000001
-223.7249116177508 111164.93999999996
-210.52826318096544 112557.89999999997
-210.2996209344901 113962.43999999996
-236.95023766312448 115378.62000000001
-242.66620067077787 116806.48
-247.98741631110624 118246.07000000005
-264.9525996613997 119697.43999999996
-245.31838005266405 121160.63999999996
-256.1949912771279 122635.71999999999
-266.87647525230466 124122.71999999999
-290.2956955298765 125621.68999999996
-272.55686360009895 127132.67999999995
-314.8503320158148 130190.91999999997
-298.19953338429576 131738.26
-313.10293759511745 133297.81000000003
-365.1015785264494 134869.62000000005
-393.6608217493389 136453.74
-373.86588887250974 138050.22
-393.3583957984972 139659.10000000003
-455.5466584928286 141280.42999999996
-475.26286703172303 142914.26
-549.5731399877405 144560.64000000007
-646.8248236890875 146219.60999999993
-802.5850031326645 147891.23
-983.3288856853367 149575.54
-1180.6332348030207 151272.59
-1345.6247747602265 152982.43
-1726.0859618753937 154705.10000000003
-1955.555689339207 156440.66
-2211.3648419257397 158189.14999999997
-2588.668230774072 159950.62000000005
-2888.307160377596 161725.12000000005
-3163.2817516677155 163512.68999999997
-3516.0171079672746 165313.39000000007
-3893.8844197105095 167127.25999999995
-4214.028868873505 168954.35000000003
-4580.606453052234 170794.71
-4944.747896702329 172648.37999999995
-5298.328509641285 174515.41999999998
-5660.686794940214 176395.87000000005
-6017.403076891126 178289.77999999994
-6395.667091982379 180197.20000000004
-6733.486126595342 182118.16999999995
-7080.444958930144 184052.74000000002
-7419.55669531781 186000.97000000006
-7752.805943259912 187962.8999999999
-8076.057518124607 189938.58000000005
-8389.64533720579 191928.04999999996
-8694.926778539962 193931.37000000005
-9004.654907954688 195948.58000000005
-9313.58668200126 197979.72000000006
-9636.94279992448 200024.8599999999
-9963.625945122718 202084.02999999994
-10307.050046834487 204157.29
-10647.642349276275 206244.66999999995
-10995.676187539333 208346.24000000002
-11347.368216362493 210462.04
-11692.807082190058 212592.1099999999
-12041.948815733167 214736.5
-12396.408533291376 216895.26999999996
-12745.110259282566 219068.46
-13091.35290899937 221256.1099999999
