avg_press    volume
nan 28324.244000000002
25625.55162638469 28885.429999999997
22661.718570115812 29453.97999999999
20045.26182099698 30029.941999999992
nan 30613.364000000005
nan 31204.293
13887.538996715928 31802.779000000002
12170.91351037261 32408.868000000002
11344.823126825753 33022.609
10667.275516301612 33644.05099999999
9009.679181804044 34273.24
7434.587570443101 34910.22499999999
5976.41296992699 35555.054
5597.604768026183 36207.77399999999
4985.396731558409 36868.435
4941.314190383492 37537.08400000002
4095.324097318731 38213.768
3820.266033396274 38898.536
3270.3236750125884 39591.43699999999
2723.441975132175 40292.517
2620.4007874477593 41001.825
2477.1084111278956 41719.40899999999
1929.8107581684794 42445.317
1379.1743708313973 43179.596000000005
890.9469517395744 43922.29599999999
500.886491718592 44673.464
193.31915296319346 45433.147
-172.56916498546312 46201.393999999986
-456.53038468662226 46978.253999999986
-696.4274695923073 47763.77300000001
-848.0875551115109 48558.0
-739.699261838205 49360.983
-902.2759302945356 50172.77000000001
-998.6854179778902 50993.40899999999
-1088.6004062884024 51822.94700000001
-1059.7829345918396 52661.433999999994
-1164.9695662132049 53508.91599999997
-1034.5290971645343 54365.44299999998
-606.2346209369376 55231.060999999994
-584.7367511178071 56105.81900000001
-600.0969292682893 56989.76500000001
-623.8372102874773 57882.94700000002
-618.275071904494 58785.41299999997
-626.7880394866958 59697.20999999998
-601.7099828112815 60618.38800000001
-490.6201841527744 61548.99399999998
-507.962432899212 62489.07499999998
-533.4955726023502 63438.68000000003
-481.69021822802745 64397.858
-405.4951401196975 65366.65500000001
-440.45184707180886 66345.12
-336.7491567923795 67333.30099999999
-235.4299458245103 68331.24600000001
-286.1719440097106 69339.00199999998
-227.74163654032603 70356.61899999998
-187.46300676759566 71384.14300000001
-122.41713054469903 72421.62399999998
-176.4307678368395 73469.108
-176.28993055766261 74526.64399999999
-284.4596838087193 75594.28099999999
-49.78653315446627 76672.06499999997
-41.498315221879146 77760.045
-26.28068881491591 78858.26800000001
-25.77933556000315 79966.784
-20.648623363171957 81085.63999999998
-31.112820899088874 82214.883
-43.88391392365961 83354.56299999998
-46.39529279541629 84504.72600000001
-51.64921305419562 85665.42099999999
-52.024843501306144 86836.696
-71.11610872314262 88018.599
-72.34433226500184 89211.178
-68.34614452858031 90414.48099999999
-76.8094777158001 91628.55600000003
-92.05998111656356 92853.44999999998
-94.66728277554053 94089.21300000002
-94.81151027372559 95335.89100000005
-93.08937355891615 96593.534
-103.24729486490837 97862.18800000001
-102.62315075131752 99141.902
-103.11393534746122 100432.71999999999
-95.35099720497341 101734.69999999998
-103.15985284942887 103047.87999999998
-92.02350900838846 104372.32000000004
-89.71081525041394 105708.05000000002
-95.51880301793216 107055.12999999998
-95.5210104078093 108413.61000000006
-96.46253259941328 109783.53000000001
-107.34863024714642 111164.93999999997
-108.39538725913208 112557.89999999997
-110.52765644741793 113962.43999999997
-115.67880252302426 115378.62000000002
-110.3156755414465 116806.48
-116.87508675732856 118246.07000000005
-121.58072022468781 119697.43999999997
-126.2841371245647 121160.63999999994
-135.25107606360095 122635.71999999999
-137.28833902070758 124122.71999999999
-146.54067689495844 125621.68999999997
-157.40660901796878 127132.67999999995
-164.34865340969424 130190.91999999995
-173.6785412254829 131738.26
-188.70262025017774 133297.81000000003
-194.02357823608912 134869.62000000005
-219.25994294037764 136453.74
-233.63684571495494 138050.22
-254.89549046721766 139659.10000000003
-270.0413954826566 141280.42999999996
-309.7476044808988 142914.26
-381.90945833776306 144560.64000000007
-469.7529209073502 146219.60999999993
-545.9348908556522 147891.23
-714.0530717421952 149575.54
-922.1236946450151 151272.59
-1184.9441593202416 152982.43
-1482.7905336241188 154705.10000000003
-1807.1782343403827 156440.66
-2147.6850656596175 158189.14999999997
-2487.5324538141995 159950.62000000005
-2875.149264879154 161725.12000000005
-3238.8666979859013 163512.68999999997
-3624.7392970040282 165313.39000000007
-4015.7517894889224 167127.25999999995
-4397.521200654582 168954.35000000003
-4702.230959327794 170794.71
-5079.585169209466 172648.37999999995
-5411.863308937563 174515.41999999998
-5753.661656986405 176395.87000000005
-6038.751123149546 178289.77999999994
-6364.152338141994 180197.20000000004
-6639.084222369083 182118.16999999995
-6980.846991414904 184052.74000000005
-7293.263402404331 186000.97000000006
-7600.662490420443 187962.89999999997
-7888.739887210473 189938.58000000005
-8210.340122646023 191928.05
-8518.16477659869 193931.37000000005
-8840.16617826032 195948.58000000005
-9196.79696470292 197979.72000000006
-9542.821079015608 200024.85999999993
-9905.885535095671 202084.02999999994
-10251.828874030716 204157.29
-10605.425807527696 206244.66999999995
-10939.650780966766 208346.24000000005
-11294.267375251762 210462.04
-11639.729762336354 212592.1099999999
-11968.14635649547 214736.5
-12307.851948640482 216895.27000000002
-12662.463686178247 219068.46
-13011.302419561935 221256.1099999999
