avg_press    volume
nan nan
nan nan
nan 47575.604
nan 48367.744999999995
nan 49168.632
nan 49978.30999999999
nan 50796.829
nan 51624.23599999999
31761.314491817724 52460.57999999999
nan 53305.908
25773.175056268883 54160.26899999998
23710.15563922518 55023.71
21382.769420443106 55896.278999999995
19644.6713275428 56778.02500000001
18304.849223313195 57668.994999999995
15442.39354859013 59478.800999999985
14221.606062688821 60397.731999999996
13129.991201032228 61326.07999999999
11485.600153864552 62263.892
nan nan
nan nan
6622.1183741188315 65134.59499999999
5045.465836911358 66110.74500000001
3519.0180598942597 67096.59999999999
1877.4016449006003 68092.206
313.44213152708545 69097.613
-1254.3434422023427 70112.86899999998
-2718.758427562941 71138.02099999998
-4109.910459597523 72173.11699999998
-5462.620123288017 73218.206
-6755.009719612285 74273.33499999999
-8002.464008106748 75338.552
-9179.316732776328 76413.90599999999
-10293.826508989565 77499.44500000004
-11376.594570430516 78595.215
-12414.407238796575 79701.26600000003
-13419.673399420948 80817.64599999998
-14406.955234390734 81944.402
-15368.796206674473 83081.58199999997
nan 84229.23500000002
-17279.14823602719 85387.40800000002
-18258.04987890232 86556.15
-19206.685549471298 87735.50799999999
-20164.816300855993 88925.53000000001
-21128.935107754278 90126.26499999997
-22077.476316677155 91337.75999999998
-23048.21285601007 92560.06400000001
-24007.176312311178 93793.224
-24946.21554758308 95037.28900000003
-25875.531542044308 96292.30499999996
-26816.54499672709 97558.323
-27723.82407112286 98835.38800000002
-28630.2101958711 100123.55000000002
-29519.648170820743 101422.86000000003
-30385.409151812688 102733.36000000003
-31249.86933811682 104055.1
-32108.854680891236 105388.12000000002
-32930.5270801863 106732.48999999999
-33752.313962990935 108088.23999999999
-34546.371181268885 109455.41999999998
-35321.07744284994 110834.08000000002
-36071.20350629406 112224.27
-36791.83467787009 113626.03000000001
-37497.69052555387 115039.41999999998
-38180.04332703928 116464.48999999999
-38860.53211807654 117901.27
-39527.02732011581 119349.82000000005
-40227.14139161632 120810.18999999997
-40904.46984201913 122282.41999999995
-41591.797982124874 123766.57000000005
-42276.60275012588 125262.66999999995
-42945.654737915414 126770.79000000002
-43611.02623376133 128290.95999999998
-44273.96835032729 129823.23
-44921.028876007054 131367.65999999997
-45550.49925365055 132924.29
-46170.21440319738 134493.15999999997
-46774.7921677996 136074.33000000002
-47357.485240936556 137667.85000000003
-47923.07674521652 139273.76
-48458.416035498485 140892.10999999993
-49000.61467925478 142522.94999999998
-49525.62780198892 144166.32000000004
-50037.00836127895 145822.28
-50561.540353726086 147490.87000000005
-51087.61659919436 149172.14000000007
-51612.51647180262 150866.14000000007
-52131.22542459718 152572.91999999998
-52635.67797557905 154292.52
-53137.76255425478 156024.99
-53670.858883937566 157770.39000000007
-54119.66744222055 159528.75
-54598.40948401309 161300.12999999995
-55075.21791137966 163084.57
-55572.93259806143 164882.12999999995
-55993.296371223565 166692.84
-56436.382075906346 168516.77
-56879.58751460221 170353.95
-57315.99864388217 172204.43
-57733.8358729859 174068.27
-58156.79346450151 175945.50999999995
-58570.37088217522 177836.18999999997
-58968.36709315207 179740.37000000005
-59371.481263217516 181658.10000000006
-59753.70202051863 183589.41999999995
-60176.82088431521 185534.37999999995
-60521.43650151058 187493.02999999994
-60891.39282993454 189465.41
-61282.29247885197 191451.58000000005
-61647.50093781469 193451.58000000005
-61974.69719008057 195465.46
-62335.314094410875 197493.27000000002
-62679.10476535751 199535.06000000003
-63005.96669209466 201590.87000000005
-63317.40372721551 203660.75
-63650.633251510575 205744.75999999995
-63976.22011140484 207842.93
-64280.24680186304 209955.31999999995
-64592.77433673212 212081.97000000012
-64879.26855538771 214222.93999999997
-65172.72401611279 216378.25999999995
-65453.39680513595 218548.0
-65742.60955991944 220732.18999999997
-66036.65255664653 222930.87999999995
-66290.51484428499 225144.12999999995
-66556.54416855489 227371.97999999998
-66820.57761178247 229614.47000000012
-67076.06342031722 231871.66999999995
-67328.31423703424 234143.60000000003
-67578.27267296072 236430.33000000005
-67820.38115747734 238731.89999999997
-68058.33863532224 241048.3599999999
-68288.29016817725 243379.7599999999
-68518.68431180766 245726.1400000001
-68740.79397356496 248087.54999999993
