avg_press    volume
nan 38051.663
nan 38734.49500000001
nan 39425.448
nan 40124.56900000001
nan 40831.90700000001
nan nan
nan 42271.42300000001
nan 43003.69799999999
nan 43744.38100000001
nan 44493.520999999986
nan 45251.16499999999
nan 46017.362
nan 46792.158
nan 47575.60400000001
3390.869591634591 48367.745
3355.0381352952677 49168.632
nan 49978.30999999999
2915.704486996251 50796.82900000001
2833.714700492377 51624.236000000004
2734.611624496376 52460.57999999999
2635.8226934741315 53305.90800000002
2744.376149867533 54160.268999999986
2808.287995836041 55023.70999999999
2780.9157296001 55896.27899999999
2965.43092916021 56778.02500000001
2858.815817583104 57668.995
3022.716821487128 59478.80099999998
2665.9965834116474 60397.73199999999
2337.567775621095 61326.07999999999
2202.4899159245188 62263.892
1568.7169848286928 63211.21699999998
591.5111213074042 64168.10199999999
-217.0384142494429 65134.59499999999
-1232.5843103544364 66110.745
-2258.211595271182 67096.59999999999
-3325.050575631092 68092.20599999999
-4321.388960384903 69097.613
-5317.928863484129 70112.86899999999
-6398.081445888529 71138.02100000001
-7443.079601774557 72173.11699999998
-8490.789321344664 73218.20599999999
-9517.155361634592 74273.33499999999
-10504.788894776306 75338.552
-11472.383453886529 76413.906
-12417.326060234942 77499.44500000002
-13326.677115221193 78595.215
-14218.35066708323 79701.26600000003
-15085.137574856288 80817.64600000001
-15932.197057235691 81944.402
-16767.807423894024 83081.58199999998
-17613.229007998 84229.23500000002
-18474.18675331167 85387.40800000002
-19367.834865533616 86556.14999999998
-20252.446682079484 87735.50799999999
-21152.92175156211 88925.53000000001
-22061.355001999502 90126.26499999996
-22978.921949262687 91337.76
-23903.651711822044 92560.064
-24813.18129917521 93793.224
-25728.374794051488 95037.28900000002
-26628.790370657338 96292.30499999998
-27527.86659235191 97558.32300000002
-28406.743000249935 98835.38800000002
-29290.070843539113 100123.55000000002
-30151.36321469633 101422.86000000004
-31001.088824793806 102733.36000000004
-31841.44471357161 104055.10000000002
-32662.322534616345 105388.12000000001
-33488.962977505624 106732.49
-34292.3656488378 108088.24
-35075.515818795306 109455.41999999998
-35847.68892976756 110834.08000000002
-36595.001256185955 112224.27000000002
-37315.831706073484 113626.03000000001
-37977.942978255436 115039.41999999998
-38586.31011797051 116464.49
-39197.13534841289 117901.27000000002
-39841.40971582104 119349.82000000005
-40512.21274481379 120810.18999999997
-41204.37976355911 122282.41999999998
-41888.06958610348 123766.57000000005
-42571.72578780305 125262.66999999998
-43246.31518045488 126770.79000000002
-43909.72060059986 128290.95999999998
-44566.49055686079 129823.22999999998
-45207.08032591852 131367.65999999997
-45849.27872956762 132924.29
-46469.46834316421 134493.15999999997
-47074.98606748312 136074.33000000002
-47674.14653686578 137667.85000000003
-48258.50736690827 139273.76
-48819.03994176455 140892.10999999996
-49354.52357410647 142522.94999999998
-49861.53321444638 144166.32000000007
-50353.80365633592 145822.27999999997
-50834.85157260685 147490.87000000005
-51311.137872032 149172.14000000004
-51778.939921519624 150866.14000000004
-52245.57085978505 152572.91999999998
-52729.17389277681 154292.52
-53214.94206523369 156024.99
-53700.46905848538 157770.39000000004
-54179.493064983755 159528.75
-54653.16181804549 161300.12999999995
-55116.12787903024 163084.57
-55583.82781304674 164882.12999999995
-56037.30382854286 166692.84
-56483.1275076231 168516.77
-56918.03678730317 170353.95000000004
-57351.256242189454 172204.43
-57776.204083479126 174068.27
-58192.45414396401 175945.50999999998
-58599.17563734067 177836.18999999997
-59002.9593444139 179740.37000000005
-59396.675917020744 181658.10000000003
-59783.73109972507 183589.41999999995
-60166.495958260435 185534.37999999995
-60541.184191952016 187493.0299999999
-60911.84024093976 189465.41
-61273.79935291178 191451.58000000005
-61631.69594551362 193451.58000000005
-61981.123647338165 195465.45999999996
-62325.172087978004 197493.27
-62663.72999025243 199535.06000000003
-62994.33227193201 201590.87000000005
-63319.523255936016 203660.75
-63639.65788502875 205744.75999999998
-63952.7686855786 207842.93
-64260.2193564109 209955.31999999995
-64564.185580604855 212081.9700000001
-64862.67818170458 214222.93999999997
-65155.08820394901 216378.25999999998
-65442.12993551612 218548.0
-65723.0750432392 220732.18999999997
-66000.83099325169 222930.87999999995
-66272.31691402149 225144.12999999995
-66539.13650687327 227371.98
-66801.9060832292 229614.4700000001
-67059.7929712572 231871.66999999995
-67313.07239315171 234143.60000000003
-67559.93864608849 236430.33000000005
-67804.48197625592 238731.89999999997
-68043.98176605848 241048.3599999999
-68279.02667308172 243379.75999999992
-68509.16934191452 245726.1400000001
-68734.16515346162 248087.5499999999
