avg_press    volume
7811.042131570997 32492.946
7490.652869310172 33107.745
6882.234048426486 33730.25
5983.144251132931 34360.509000000005
5976.895744360524 34998.571
5694.744655475831 35644.483
4632.789468988045 36298.294
nan 36960.05099999999
nan 37629.80300000001
3918.709909277442 38307.596999999994
3629.7922804128907 38993.482
3570.2063559793555 39687.505
3130.3125274118834 40389.71499999998
2558.1047382691345 41100.15899999999
2350.523167350579 41818.885999999984
1677.6292921988922 42545.94299999999
1122.2995765842409 43281.379
871.9278671242673 44025.240999999995
505.77215459946217 44777.57799999999
444.98596733018127 45538.43699999999
278.7434200087401 46307.86699999998
34.36594024070266 47085.915
-34.54979464205942 47872.630000000005
-238.88508689925604 48668.058999999994
-396.88208998441036 49472.25100000001
-390.8041108370198 50285.25300000002
-406.9551328916225 51107.114000000016
-312.03585528284566 51937.881000000016
-219.4839061977981 52777.603
-112.63917620154443 53626.32700000002
62.584991329944636 54484.101999999984
159.44488972193392 55350.976000000024
228.0281206627573 56226.994999999995
326.81746838288404 57112.20999999999
385.30699718473335 58006.66599999997
450.0874931238401 58910.414
482.0126384616713 59823.49899999999
552.0754373745217 60745.97199999998
613.6465103397798 61677.878999999986
648.856365984888 62619.268000000004
642.7422221683762 63570.18799999999
689.2126984578688 64530.685999999994
711.7090342079342 65500.810999999994
783.9725680808095 66480.61
752.075805775403 67470.132
799.704675607728 68469.424
786.1363246770015 69478.53500000002
787.2260034431571 70497.512
779.1095395212726 71526.404
793.9299227045861 72565.25899999999
755.2659525685068 73614.12300000002
758.8918397185336 74673.047
757.6260873759618 75742.07600000002
772.8628994593266 76821.26099999998
743.5192677161531 77910.64800000002
743.0445335332655 79010.285
771.6303856534831 80120.221
773.720364293774 81240.50300000001
762.546153292145 82371.17999999996
790.7950981410247 83512.29900000003
810.2975765264099 84663.909
826.2478759173716 85826.05700000002
821.3981879494713 86998.792
822.3028684225454 88182.162
913.2711590512336 90580.99600000003
925.1017117117322 91796.55700000002
879.8956683896449 93022.94399999997
856.1854089219536 94260.206
786.4694127954432 95508.38999999997
667.8287688014099 96767.54499999998
441.8776443605652 98037.71799999996
76.10266724631043 99318.95800000004
-508.2544428625164 100611.31000000003
-1104.6000796739677 101914.83000000002
-1792.5837988104226 103229.56000000003
-2538.9947592270896 104555.54000000002
-3267.2821015483382 105892.83000000002
-3939.414537323766 107241.48
-4683.988799697886 108601.53000000001
-5357.826681382175 109973.03000000001
-5844.905264312689 111356.03000000001
-6476.243881998993 112750.57000000005
-7116.882297066969 114156.70999999998
-7637.034936769889 115574.5
-8188.634741565962 117003.96999999999
-8736.17574852719 118445.17999999995
-9326.682545279456 119898.17999999995
-9900.269931004532 121363.01000000001
-10453.62028576284 122839.71999999999
-10991.150089249746 124328.37000000005
-11525.179739048339 125828.98999999999
-12091.173667547835 127341.63999999994
-12690.830195493452 128866.36000000006
-13299.135968403827 130403.20999999998
-13884.565608006042 131952.23
-14499.456884818732 133513.46
-15091.973730362539 135086.97
-15686.257876636455 136672.78
-16324.084374370594 138270.96
-16957.700816465258 139881.55000000002
-17589.411087990935 141504.60000000003
-18209.68047771903 143140.15999999997
-18829.19319096173 144788.27
-19439.787590130916 146448.98
-20040.39868303122 148122.34000000003
-20635.145386329306 149808.39999999997
-21219.941175478347 151507.21
-21797.83338330816 153218.81000000003
-22365.32385536254 154943.25
-22927.406568479353 156680.59
-23475.63868227593 158430.85999999993
-24015.218367069487 160194.12000000005
-24548.955916540785 161970.41999999998
-25075.32766326788 163759.79
