avg_press    volume
133378.41453046323 34575.539
117587.04747356496 35216.25300000001
nan 35864.83400000002
nan 36521.330000000016
nan 37185.78899999999
71786.80568152064 37858.258000000016
63424.73616792548 38538.786
56660.80532867573 39227.42099999999
nan nan
nan 40629.202999999994
nan 41342.446
33356.73715384615 42063.988000000005
28666.253244587107 42793.87699999999
24241.8058936438 43532.161
21344.021508308157 44278.886999999995
18290.708506554307 45034.104
15336.188273162134 45797.85899999998
13293.89441477845 46570.20200000001
11193.386279279961 47351.179
9900.24864284995 48140.83900000001
7749.395879594663 48939.22999999999
6495.075144838872 49746.40000000001
5367.6614729229605 50562.39599999998
4243.355260435549 51387.267
3242.9799383459217 52221.060999999994
2860.0316997922964 53063.82499999998
2403.1502511218528 53915.60899999998
1885.9283478150805 54776.45900000003
1228.7897565171352 55646.424
1286.6701333835977 56525.550999999985
858.3818612083711 57413.89000000001
742.3985789075806 58311.48699999999
428.9031423099996 59218.39100000003
422.00209836199696 60134.648999999976
121.96594856012463 61060.310999999994
-21.183789341223562 61995.42299999998
-209.60109281504154 62940.03399999999
-376.74482023440595 63894.19200000002
-586.5483782661812 64857.94400000001
-761.2849081871991 65831.33900000002
-907.9830858327052 66814.42500000002
-948.0357901177706 67807.25
-988.5493739692598 68809.86199999998
-963.9451817508749 69822.30799999999
-963.7476331639909 70844.637
-1044.5605002048414 71876.897
-1097.725270375936 72919.13599999998
-1122.476482633901 73971.40099999998
-941.0296342932352 75033.741
-870.4943478041022 76106.20400000001
-858.8756194007423 77188.83700000003
-798.7061188489942 78281.68999999997
-760.242177514086 79384.80899999998
-740.4925861197621 80498.24299999999
-726.2921352901775 81622.04000000001
-669.0819269122308 82756.24699999999
-606.2294596330036 83900.91299999997
-577.9248925049161 85056.08599999998
-548.8546474786131 86221.814
-529.976284822184 87398.14400000001
-483.922165125439 88585.12600000002
-481.40957989079794 89782.80600000003
-460.61667440393296 90991.23199999999
-444.6130737995342 92210.45399999998
-423.72665237651813 93440.51800000001
-406.1510944801036 94681.473
-393.5432328676526 95933.36700000001
-377.56236350529474 97196.24799999998
-361.42090512215515 98470.16299999997
-350.7804408841554 99755.16100000001
-323.389045963707 101051.29000000002
-306.3290690194723 102358.6
