avg_press    volume
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan 26946.85000000001
1857363.9380916415 27489.74699999999
1677118.0389602215 28039.886999999988
nan 28597.317999999996
1379556.1705689828 29162.08899999999
nan 29734.24699999999
1130612.6649420946 30313.840000000015
1023005.2859013092 30900.916000000012
930769.0489611488 31495.523999999998
nan nan
755377.9607439578 32707.52500000001
686893.164973565 33325.01400000001
617305.4557250756 33950.227000000006
556574.5045065457 34583.211
504253.2206294058 35224.01400000001
454666.3842837362 35872.685
407485.63448011084 36529.271
368060.5549634945 37193.82
329510.13465953426 37866.38
298077.3719914401 38547.0
267616.61556017125 39235.727000000006
240861.36832452167 39932.609
217088.9514512272 40637.69499999999
195774.0861799874 41351.031
176368.06867337946 42072.66700000001
158601.4296526117 42802.651
139209.74745500315 43541.028999999995
123933.7515103839 44287.85100000002
110351.02317598186 45043.164
98453.18366351964 45807.01600000002
88464.36794310887 46579.456
70336.15948986783 48150.289
62719.03795833858 48948.77899999999
56827.96953530522 49756.04700000001
50512.422691000625 50572.143000000004
45826.51164015103 51397.115
40982.496074008806 52231.009
36409.376719823784 53073.875
32047.119880176215 53925.76
28896.483424040274 54786.712000000014
25846.493072246696 55656.78000000002
23874.180014852107 56536.01099999999
21073.42214512272 57424.45299999999
18435.068904468215 58322.15500000002
16302.72589930774 59229.16299999997
13878.937049584696 60145.527
11846.66909716803 61071.295000000006
9864.814425336688 62006.51300000001
8337.473860239144 62951.23100000002
7169.408258268311 63905.49600000001
6187.753008444501 64869.356999999996
6202.970300742605 65842.86
5870.704098703587 66826.05499999996
5390.026543473883 67818.98900000003
4815.634558174952 68821.711
4263.589851340465 69834.267
3760.1719389049717 70856.70699999997
3333.0977294524855 71889.07900000001
2997.7176880050347 72931.429
2649.9389900818123 73983.80700000002
2338.2588962983004 75046.26
2047.3451754210193 76118.83700000003
1789.9402629641284 77201.58400000002
1567.2490019433606 78294.55099999999
1376.6988101920706 79397.785
1217.918090206545 80511.33499999999
1121.8220117041158 81635.24699999997
1010.038587140642 82769.571
934.3413302205298 83914.355
879.3056198303588 85069.645
797.9861649274852 86235.49100000001
731.7626456237737 87411.93999999997
671.8352348184445 88599.04000000002
612.6503638996502 89796.84000000001
569.8593646781497 91005.38700000003
541.0216511088763 92224.72900000004
516.0485520280581 93454.91500000001
465.10033055970325 94695.991
457.09982780124636 95948.007
438.232943232371 97211.01099999997
442.60669243432176 98485.04900000001
474.0603301683778 99770.17100000002
463.8022184061856 101066.41999999997
489.17788169833625 102373.86000000003
548.5092666465706 103692.52
-323.36076538337653 105022.44999999997
-1697.225451783287 106363.70999999999
-3075.227011414548 107716.34000000003
-4380.56150348603 109080.38999999997
-5604.006146425875 110455.89999999997
-6765.681709098918 111842.92999999996
-7957.1759630002525 113241.53000000001
-9215.2581061037 114651.73
-10461.682434621192 116073.60000000003
-11709.031215202618 117507.16999999997
-12932.33020969163 118952.5
-14136.47797810219 120409.62999999996
-15312.094462496854 121878.61000000003
-16464.640180971557 123359.48999999999
-17593.914141472622 124852.32000000005
-18697.104332871884 126357.14999999997
-19770.588791818755 127874.00999999998
-20818.090319194464 129402.96999999999
-21841.008061799876 130944.07000000005
-22839.432513908116 132497.35999999993
-23813.149111125094 134062.87999999998
-24762.300275770926 135640.67999999996
-25687.913648332284 137230.81000000003
-26597.653726494653 138833.33000000005
-27479.63684229075 140448.27
-28344.319505475145 142075.68999999997
-29185.675940591565 143715.62999999995
-30010.108805286345 145368.14000000007
-30809.27712120831 147033.27
-31593.61070937696 148711.07000000004
-32361.15479597231 150401.58000000002
-33101.43905802391 152104.85999999993
-33827.59485286344 153820.93999999997
-34538.632617998745 155549.89000000007
-35235.94995103839 157291.74
-35931.298802517296 159046.55
-36621.20029225929 160814.37000000005
-37304.454807300186 162595.23
-37981.54248168659 164389.18999999997
-38644.4121909377 166196.3
-39293.498882441796 168016.60999999993
-39927.102647451225 169850.16
-40544.74545966016 171697.0
-41145.17581976086 173557.18
-41731.37654147262 175430.75
-42300.98470044053 177317.75
-42856.05213555696 179218.23
-43394.315689616116 181132.25
-43920.074356954065 183059.8500000001
-44430.53225777218 185001.06999999998
-44928.43970295783 186955.97000000006
-45411.15364531152 188924.59000000003
-45879.92015229705 190906.98000000004
-46337.64435070493 192903.2
-46782.818461548144 194913.27999999994
-47215.62811354481 196937.27000000002
-47636.13978751259 198975.22999999998
-48046.32300302115 201027.2
-48442.799065584084 203093.22999999998
-48830.82479670191 205173.35999999993
-49206.88799710473 207267.64999999997
-49574.583461606235 209376.14999999997
-49929.70059302619 211498.8900000001
-50276.78655513595 213635.93999999997
-50611.177997985906 215787.33000000005
-50937.2574679003 217953.12000000005
-51254.75707452165 220133.35000000003
-51568.26736996475 222328.06999999995
-51861.0495641994 224537.33000000005
-52158.73605299598 226761.18000000005
-52443.196129909375 228999.66999999995
-52716.93744121349 231252.83000000005
-52988.015646903325 233520.72999999998
-53250.0195354985 235803.4100000001
-53503.89418491944 238100.9100000001
-53753.2277914149 240413.29999999993
-53996.78352265861 242740.60000000003
-54235.13291968782 245082.87000000005
-54467.43999609768 247440.16999999995
-54696.938043680755 249812.52999999988
-54917.30514098691 252200.0099999999
-55136.84841087613 254602.64999999997
-55354.21534277442 257020.5
-55567.82983106748 259453.6099999999
-55778.077341389726 261902.02999999988
-55981.981378021155 264365.79999999993
-56184.46858635448 266844.96999999986
-56384.34238909869 269339.60000000003
-56583.72688469285 271849.73
-56778.85260372608 274375.39999999997
-56973.92085397785 276916.67
-57165.747682905334 279473.58999999997
-57353.76730488418 282046.19
-57540.68150440583 284634.53000000014
-57726.61028235145 287238.66000000003
-57910.34481029708 289858.62999999995
